satisfaction_level,last_evaluation,number_project,average_monthly_hours,tenure,work_accident,left,promotion_last_5years,department,salary,predicted_probability,predicted_label,model_name,model_accuracy,model_auc,model_precision,model_recall,model_f1,top_feature
0.09,0.8,6,301,5,0,1,0,IT,medium,0.7549967619598462,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.4,0.56,2,137,3,0,1,0,accounting,medium,0.9354905674077,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.37,0.54,2,131,3,1,1,0,hr,medium,0.9354905674077,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.43,0.51,2,136,3,0,1,0,hr,medium,0.9354905674077,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.45,0.45,2,154,3,1,1,0,support,medium,0.9354905674077,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.43,0.49,2,135,3,0,1,0,sales,medium,0.9354905674077,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.37,0.47,2,149,3,0,1,0,sales,low,0.9354905674077,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.85,0.82,4,270,5,0,1,0,sales,low,0.4989181534584035,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.11,0.96,6,298,4,0,1,0,sales,low,0.832615748396242,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.43,0.53,2,150,3,0,1,0,sales,low,0.9354905674077,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.43,0.55,2,136,3,0,1,0,sales,low,0.9354905674077,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.11,0.8,7,296,4,0,1,0,sales,low,0.8341390561865524,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.37,0.49,2,151,3,0,1,0,technical,medium,0.9354905674077,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.81,0.88,5,242,5,0,1,0,support,medium,0.7278333299717217,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.74,0.87,5,242,5,0,1,0,support,medium,0.7278333299717217,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.46,0.57,2,152,3,0,1,0,support,low,0.9354905674077,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.39,0.54,2,155,3,0,1,0,support,low,0.9354905674077,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.37,0.54,2,132,3,0,1,0,technical,low,0.9354905674077,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.1,0.77,6,255,4,0,1,0,management,low,0.7929155912154697,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.09,0.87,5,263,4,0,1,0,IT,low,0.4219344322552359,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.77,0.98,5,259,6,0,1,0,product_mng,low,0.7041122629483135,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.1,0.84,7,250,4,0,1,0,product_mng,low,0.832615748396242,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.38,0.56,2,161,3,0,1,0,RandD,medium,0.9354905674077,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.45,0.49,2,134,3,0,1,0,RandD,medium,0.9354905674077,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.39,0.53,2,127,3,0,1,0,sales,medium,0.9354905674077,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.09,0.9,7,296,4,0,1,0,technical,medium,0.832615748396242,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.1,0.88,7,267,4,0,1,0,management,medium,0.832615748396242,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.11,0.89,6,260,5,0,1,0,sales,low,0.7566188433715288,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.38,0.56,2,154,3,0,1,0,sales,low,0.9354905674077,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.37,0.52,2,128,3,0,1,0,accounting,low,0.9354905674077,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.37,0.47,2,148,3,0,1,0,hr,low,0.9354905674077,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.45,0.54,2,129,3,0,1,0,technical,medium,0.9354905674077,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.09,0.88,6,269,4,0,1,0,technical,medium,0.832615748396242,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.37,0.51,2,132,3,0,1,0,technical,medium,0.9354905674077,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.1,0.89,7,308,4,0,1,0,technical,medium,0.832615748396242,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.38,0.53,2,146,3,0,1,0,support,low,0.9354905674077,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.75,0.85,5,267,5,0,1,0,support,low,0.7278333299717217,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.1,0.92,6,258,4,0,1,0,technical,low,0.832615748396242,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.37,0.46,2,149,3,0,1,0,IT,low,0.9354905674077,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.11,0.82,6,270,4,0,1,0,product_mng,low,0.8315496569126914,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.4,0.49,2,128,3,0,1,0,sales,low,0.9354905674077,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.42,1.0,3,202,3,0,1,0,sales,medium,0.005797374962510504,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.1,0.96,7,255,4,0,1,0,marketing,medium,0.832615748396242,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.09,0.92,7,254,4,0,1,0,sales,medium,0.832615748396242,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.42,0.75,3,218,4,0,1,0,management,medium,0.028486660573993804,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.84,0.86,5,268,5,0,1,0,marketing,medium,0.7278333299717217,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.78,0.71,3,249,5,0,1,0,marketing,medium,0.028818864921010243,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.1,0.81,7,291,4,0,1,0,sales,high,0.833527050330037,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.43,0.48,2,135,3,0,1,0,sales,medium,0.9354905674077,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.43,0.47,2,131,3,0,1,0,accounting,low,0.9354905674077,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.11,0.78,6,243,4,0,1,0,hr,low,0.7988566862790956,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.8,1.0,5,260,5,0,1,0,hr,low,0.7278333299717217,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.31,0.87,4,184,3,0,1,0,technical,low,0.007565085512353266,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.38,0.54,2,135,3,0,1,0,technical,medium,0.9354905674077,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.43,0.49,2,160,3,0,1,0,technical,medium,0.9354905674077,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.83,0.99,5,258,5,0,1,0,support,high,0.7278333299717217,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.36,0.5,2,132,3,0,1,0,management,low,0.9354905674077,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.43,0.51,2,130,3,0,1,0,IT,low,0.9354905674077,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.66,0.93,5,253,5,0,1,0,product_mng,low,0.7278333299717217,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.38,0.55,2,151,3,0,1,0,sales,low,0.9354905674077,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.1,0.9,7,290,4,0,1,0,sales,low,0.832615748396242,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.39,0.46,2,159,3,0,1,0,sales,medium,0.9354905674077,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.31,0.77,4,149,3,0,1,0,sales,medium,0.007314460099378495,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.38,0.5,2,152,3,0,1,0,sales,high,0.9354905674077,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.39,0.57,2,158,3,0,1,0,sales,low,0.9354905674077,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.11,0.93,6,294,4,0,1,0,sales,medium,0.832615748396242,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.78,0.93,5,225,5,0,1,0,sales,low,0.7278333299717217,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.78,0.81,3,222,2,0,1,0,sales,low,0.007952062520550782,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.11,0.87,6,301,4,0,1,0,accounting,low,0.832615748396242,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.11,0.91,5,291,4,0,1,0,technical,low,0.4231246078536973,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.43,0.5,2,161,3,0,1,0,technical,low,0.9354905674077,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.43,0.55,2,153,3,0,1,0,technical,medium,0.9354905674077,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.81,0.95,5,266,5,0,1,0,technical,medium,0.7278333299717217,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.84,0.97,5,251,5,0,1,0,support,medium,0.7278333299717217,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.45,0.51,2,138,3,0,1,0,technical,low,0.9354905674077,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.41,0.5,2,128,3,0,1,0,management,low,0.9354905674077,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.44,0.53,2,154,3,0,1,0,IT,low,0.9354905674077,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.7,0.74,6,136,3,0,1,0,IT,low,0.04928163487697854,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.89,1.0,4,260,5,0,1,0,RandD,low,0.5536670288334116,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.09,0.93,6,308,4,0,1,0,RandD,low,0.832615748396242,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.81,0.9,5,238,6,0,1,0,marketing,low,0.7041122629483135,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.66,0.47,7,156,2,0,1,0,management,medium,0.20341490456558797,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.79,0.94,5,227,6,0,1,0,sales,medium,0.7041122629483135,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.42,0.56,2,156,3,0,1,0,sales,medium,0.9354905674077,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.1,0.85,6,273,4,0,1,0,sales,medium,0.832615748396242,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.11,0.78,6,303,4,0,1,0,sales,medium,0.7988566862790956,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.74,1.0,4,253,5,0,1,0,sales,low,0.5536670288334116,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.74,0.88,4,248,6,0,1,0,accounting,low,0.5257975341112999,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.14,0.73,7,282,5,0,1,0,technical,low,0.35618586770082333,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.11,0.94,6,277,5,0,1,0,technical,low,0.7566188433715288,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.11,0.79,6,294,4,0,1,0,technical,medium,0.8309936669845595,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.41,0.51,2,137,3,0,1,0,support,medium,0.9354905674077,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.11,0.83,6,295,4,0,1,0,support,medium,0.832615748396242,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.43,0.57,2,131,3,1,1,0,support,medium,0.9354905674077,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.76,0.93,5,238,5,0,1,0,product_mng,low,0.7278333299717217,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.09,0.86,6,291,4,0,1,0,product_mng,low,0.832615748396242,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.79,0.98,4,271,5,0,1,0,sales,low,0.5511578208602206,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
